brw_ord_no,pkg_amt,loan_amt,dep_prov_no,dep_city_no,pkg_typ,in_come,usr_job,schooling,marital_sta,gender,age,target
50620221008185531102440373,64,1300,22,838,01,003,008,006,1,女,57,good
50620221021132241151536160,169,970,17,718,01,003,006,004,1,男,46,good
50620221001164045063194224,118,1092,09,210,01,003,021,004,0,女,24,good
50620221010095459109149572,0,750,22,812,01,002,001,006,1,女,40,good
50620221030165035174081454,299,1780,12,558,01,005,021,005,1,男,41,bad
50620221027092636167840866,140,1200,10,514,01,003,003,005,1,男,54,good
50620221020100604147797620,98,1320,17,719,01,003,,006,1,男,40,good
50620221031153115175790752,0,1460,22,818,01,004,009,004,1,男,37,good
50620221023122223157305637,199,1209,31,230,01,003,001,003,1,男,38,good
50620221016105934132032230,0,750,22,280,01,003,021,006,1,女,31,good
50620221004110504074010792,199,1209,31,230,01,004,002,003,1,男,39,good
50620221018161250142396463,199,1209,31,230,01,004,008,004,1,男,50,good
50620221010104238109964958,188,1092,09,210,01,004,,006,1,男,47,good
50620221008175407102406706,0,950,22,280,01,003,003,004,1,男,54,good
50620221030115826173688093,0,1460,22,834,01,003,001,006,1,男,59,good
50620221010161941111087460,166,1460,22,827,01,003,021,005,1,女,33,good
50620221031122709175627585,199,1209,31,230,01,003,006,004,1,男,27,good
50620221024120440160074844,68,663,31,230,01,002,006,006,1,男,48,good
50620221024164829160470175,0,950,22,834,01,004,001,006,1,男,37,good
50620221013102854122080240,26,507,31,230,01,002,,006,1,女,56,good
50620221019173319145580040,64,1300,22,826,01,007,006,003,1,男,43,good
50620221008112529102027549,158,917,09,210,01,004,006,006,1,男,51,good
50620221031153613175792025,269,1600,31,230,01,005,008,004,1,男,42,good
50620221003083335067152423,148,1440,17,712,01,003,006,004,1,女,51,good
50620221017122814137504953,110,970,22,834,01,002,021,006,1,男,50,good
50620221013114948122385922,0,710,15,635,01,004,021,005,1,男,42,good
50620221016135829132434191,72,1404,31,230,01,004,006,004,1,女,41,good
50620221029154026172109200,0,1200,22,831,01,003,002,003,1,男,43,good
50620221009174346106692587,139,760,31,230,01,002,021,006,1,女,46,good
50620221004163224075248553,149,990,22,818,01,003,008,005,1,男,39,good
50620221025090258162104179,0,950,22,832,01,004,006,005,1,男,56,good
50620221016114238132215620,0,950,22,834,01,001,,006,1,男,53,good
50620221008162659102323945,79,1600,22,280,01,003,,006,1,男,41,good
50620221007163415093772210,0,950,22,835,01,004,001,003,1,女,49,good
50620221022123613154474277,10,1010,10,250,01,002,003,004,0,男,47,good
50620221012153838118946239,169,1639,31,230,01,003,006,005,1,女,56,good
50620221003121017069659776,0,750,22,834,01,002,006,006,1,女,37,good
50620221001131501062874663,79,1600,22,826,01,003,006,005,1,女,29,good
50620221007142223091700077,139,760,31,230,01,004,018,004,1,女,36,good
50620221030100134173510197,369,2107,31,230,01,004,006,004,1,男,51,good
50620221014160224125978137,179,1200,22,818,01,003,003,003,1,女,52,good
50620221023115615157295363,199,1209,31,230,01,003,003,003,1,女,35,good
50620221028152816170288337,188,2204,09,210,01,005,009,003,1,女,37,bad
50620221007170507094267224,0,710,15,538,01,005,005,005,1,女,43,good
50620221003155027070397945,269,1560,17,713,01,004,001,003,0,女,49,good
50620221029135302171988190,0,750,22,834,01,002,021,004,1,男,53,good
50620221002173314065730867,64,1300,22,838,01,004,005,005,1,女,44,good
50620221031121608175576999,199,1209,31,230,01,002,006,005,1,女,51,good
50620221009103756105741360,90,1756,31,230,01,003,001,003,1,男,42,good
50620221023124739157316015,0,750,22,834,01,001,001,006,1,男,48,good
50620221007152315092659769,166,1460,22,816,01,003,,006,1,男,44,good
50620221010140445110947944,118,1092,09,210,01,005,003,003,1,男,52,good
50620221002143435065560647,129,1230,18,743,01,003,,006,1,女,55,good
50620221015192950129524348,229,1320,17,717,01,007,003,003,1,男,36,good
50620221030133234173872613,139,760,31,230,01,003,021,004,1,女,48,good
50620221001112124062789623,158,1502,09,210,01,004,,004,1,男,42,good
50620221031095300175399138,0,950,22,834,01,001,001,006,1,男,32,good
50620221021095911150931564,0,1200,22,818,01,005,006,004,1,女,38,good
50620221016180859132709110,139,1200,22,816,01,003,008,004,1,男,53,good
50620221010134004110915896,118,1092,09,210,01,002,007,004,0,女,60,good
50620221026172728165805535,96,650,22,818,01,003,001,005,1,男,56,good
50620221003101903068749153,0,950,22,834,01,003,003,003,1,男,41,good
50620221019165737145557110,110,970,22,816,01,003,006,005,1,男,42,good
50620221012162457119010939,68,610,22,835,01,004,021,004,1,男,35,good
50620221004154525075213859,0,1200,22,834,01,005,006,003,1,女,44,good
50620221016155122132561687,0,750,22,834,01,003,004,004,1,女,35,good
50620221017155455139056603,228,1326,09,210,01,005,003,002,1,男,44,good
50620221023180636157614009,169,1639,31,230,01,002,,006,1,女,41,good
50620221014152352125932964,0,1460,22,827,01,004,007,003,1,男,33,good
50620221026115349165437322,199,1209,31,230,01,003,007,005,1,男,52,good
50620221016153945132545410,118,1092,09,210,01,007,001,006,1,男,54,bad
50620221001135924062926764,188,1092,09,210,01,004,010,003,1,男,37,good
50620221018171609142456083,0,950,22,834,01,002,006,006,1,男,29,good
50620221028185201170480988,99,2010,22,827,01,004,017,004,1,女,49,good
50620221030185549174154198,0,950,22,834,01,002,001,006,1,女,36,good
50620221009090630105137178,288,1678,09,210,01,003,021,006,1,男,37,good
50620221019172111145572366,0,750,22,280,01,004,021,004,0,女,25,good
50620221029123513171961217,99,2010,22,280,01,002,,006,1,女,31,good
50620221008095905101500558,199,1209,31,230,01,003,003,003,1,男,50,good
50620221004173728075298834,119,2420,22,817,01,004,003,004,1,男,29,bad
50620221012104945117960176,0,750,22,834,01,003,006,004,1,男,33,good
50620221006135117082853894,0,750,22,827,01,001,001,006,1,男,31,good
50620221016163001132620867,64,1300,22,838,01,002,001,006,1,女,59,good
50620221015124541129154234,199,1180,12,563,01,003,003,005,1,男,34,good
50620221021141814151540874,90,770,22,825,01,003,003,005,1,男,35,good
50620221008164848102338942,64,1300,22,816,01,003,002,003,1,男,59,good
50620221023174634157592529,0,750,22,818,01,003,019,003,1,男,47,good
50620221027093705167890377,168,1630,17,712,01,004,001,005,1,女,51,good
50620221019152446145488295,0,1200,22,834,01,004,001,006,1,女,44,good
50620221017142043138711493,128,1112,09,210,01,003,009,004,0,男,34,good
50620221024185459160588947,0,950,22,834,01,003,006,006,1,男,42,good
50620221026100419165112134,166,1460,22,834,01,003,001,006,1,男,45,good
50620221012111054118242773,0,950,22,834,01,007,021,001,1,男,28,good
50620221030110327173658539,119,2420,22,830,01,003,007,006,1,男,50,good
50620221022135554154528139,158,1502,09,210,01,003,,003,1,男,38,good
50620221010143841110971376,236,2070,22,827,01,003,004,005,1,男,34,good
50620221028163037170371298,70,560,22,833,01,003,003,004,1,女,51,good
50620221012175453119179258,0,1460,22,827,01,003,008,006,1,男,33,good
50620221001163824063193566,128,1240,17,712,01,007,002,004,1,男,51,good
50620221015175327129460329,119,2420,22,835,01,004,006,003,1,女,28,good
50620221009091509105242241,99,580,12,560,01,002,003,006,1,女,56,good
50620221019132215145364613,199,1209,31,230,01,005,011,006,1,男,37,good
50620221030121849173697254,79,1600,22,830,01,003,021,006,1,男,59,good
50620221012205330119413973,188,2200,09,210,01,004,015,006,0,男,33,bad
50620221001101101062581481,26,507,31,230,01,004,010,004,1,男,61,good
50620221001101204062582804,118,1092,09,210,01,003,,004,1,男,60,good
50620221007171231094385585,0,950,22,818,01,003,003,004,1,男,58,good
50620221005134631079397561,158,917,09,210,01,003,,005,1,男,50,good
50620221014174252126092592,0,750,22,831,01,002,004,006,1,男,25,good
50620221015172640129421312,139,1390,13,591,01,003,003,005,1,男,39,good
50620221017153843139032016,0,750,22,836,01,002,,004,0,女,24,good
50620221016200507132779476,79,1600,22,835,01,002,001,006,1,男,58,good
50620221002161109065659167,0,750,22,832,01,002,008,004,1,男,54,good
50620221019105832144950086,269,1600,31,230,01,004,006,003,1,男,49,good
50620221029132636171965749,0,750,22,834,01,003,003,001,1,男,41,good
50620221005153049079556552,99,2010,22,825,01,002,006,006,1,男,36,good
50620221022145025154552679,31,604,31,230,01,004,003,006,1,男,56,good
50620221029151533172104560,0,950,22,830,01,003,,005,1,女,41,good
50620221007114754089208645,129,1300,12,560,01,003,006,006,1,男,56,good
50620221012164532119012847,0,1200,22,831,01,005,006,005,1,男,31,good
50620221023102717156817137,198,1130,17,715,01,004,006,003,1,女,49,good
50620221021144413151562706,0,1200,22,834,01,002,001,006,1,女,44,good
50620221012123916118574677,98,540,17,715,01,006,021,005,1,女,52,good
50620221016123020132238097,0,950,22,834,01,003,007,006,1,男,41,good
50620221030085737173252996,0,750,22,826,01,003,001,006,1,男,57,good
50620221002173323065730873,148,780,17,719,01,004,003,004,0,男,25,good
50620221004105220073763618,199,1209,31,230,01,003,009,003,1,男,49,good
50620221010091050108354730,119,2420,22,280,01,004,003,006,1,男,53,good
50620221010171648111141053,158,1502,09,210,01,007,,001,1,男,58,good
50620221031181356175918976,0,1460,22,834,01,003,006,005,1,男,41,good
50620221007165536094115291,369,2107,31,230,01,004,002,005,1,男,47,good
50620221016172317132683437,72,1404,31,230,01,002,004,006,1,男,42,good
50620221001103559062621119,199,1209,31,230,01,003,003,006,1,男,54,good
50620221010125718110761395,269,2610,17,722,01,003,006,006,1,男,37,good
50620221014150833125901125,0,750,22,818,01,006,004,003,1,男,33,good
50620221004110343073981603,209,1810,22,827,01,004,019,004,1,男,51,good
50620221031152848175791017,0,1200,22,834,01,002,004,003,1,男,53,good
50620221006183322083219201,199,1209,31,230,01,003,008,003,1,男,49,good
50620221006083616080760804,0,750,22,838,01,003,021,006,1,男,61,good
50620221024112037159979385,0,1460,22,834,01,003,006,006,1,男,26,good
50620221012155326118968160,64,1300,22,816,01,006,005,003,1,男,36,good
50620221018154001142356313,26,507,31,230,01,004,006,003,1,女,39,good
50620221004101810073342925,199,1209,31,230,01,002,,006,1,男,47,good
50620221004144649075009252,128,740,17,715,01,002,021,005,0,男,25,good
50620221006100705081841991,298,1730,17,713,01,005,004,004,1,男,33,good
50620221012131601118692848,99,2010,22,838,01,004,005,004,1,男,36,good
50620221018105811141769503,139,760,31,230,01,004,005,004,1,男,29,good
50620221030180646174137157,68,507,31,230,01,003,009,004,1,男,29,good
50620221003162751070425618,0,950,22,832,01,002,001,006,1,女,43,good
50620221023181432157617084,0,950,22,830,01,003,009,006,1,女,50,good
50620221021101041151012340,0,750,22,831,01,002,001,006,1,男,52,good
50620221008092643101220714,99,2010,22,816,01,002,003,004,1,男,45,good
50620221020113840148284261,0,1660,22,840,01,003,003,004,1,女,40,good
50620221010200926111279251,0,750,22,834,01,004,001,006,1,女,49,good
50620221030194700174183049,199,1209,31,230,01,004,007,004,1,男,39,good
50620220930115818060925705,0,950,22,830,01,004,013,003,1,女,34,good
50620221018162053142417354,0,1200,22,834,01,003,001,006,1,男,35,bad
50620221022183523154781582,129,760,12,558,01,003,006,003,1,女,33,good
50620221031112207175489289,79,1600,22,832,01,002,003,006,1,男,53,good
50620221010112845110336545,0,1200,22,830,01,003,,004,1,男,45,bad
50620221018150204142278781,0,1200,22,834,01,002,021,004,1,男,42,good
50620221024200433160633171,171,1360,22,833,01,003,006,004,0,男,29,good
50620221027102825168030258,269,1600,31,230,01,005,003,004,1,男,30,good
50620221015145133129244193,98,540,17,712,01,002,,006,1,女,53,good
50620221018123522142127698,0,950,22,834,01,004,021,005,1,女,43,good
50620221021093008150840210,199,1209,31,230,01,005,005,005,1,男,57,good
50620221018171605142454424,0,1460,22,830,01,004,006,006,1,女,52,bad
50620221013153701122639127,108,624,09,210,01,002,,004,1,男,34,good
50620221006174950083163241,90,770,22,830,01,003,006,004,1,女,40,good
50620221022103609153960170,72,1404,31,230,01,004,005,004,1,男,50,good
50620221026124839165520363,64,1300,22,280,01,004,003,004,1,男,41,good
50620221015155426129311759,0,1460,22,839,01,004,006,003,1,男,59,good
50620221009111914106053358,188,1092,09,210,01,003,001,002,1,男,33,good
50620221015141753129225672,199,1209,31,230,01,002,006,005,1,男,37,good
50620221007091613086692988,118,1092,09,210,01,002,,004,1,男,62,good
50620221005134912079398488,119,2420,22,838,01,002,021,006,1,男,36,good
50620221013172201122754999,0,750,22,830,01,002,006,006,1,男,58,good
50620221011104710113897113,199,1209,31,230,01,007,005,006,1,男,49,good
50620221024191527160600570,39,760,31,230,01,003,009,005,1,男,38,good
50620221028105448169936106,199,1209,31,230,01,003,021,006,1,男,45,good
50620221004150545075125831,0,240,14,791,01,001,015,006,1,女,33,good
50620221012112444118245814,0,750,22,829,01,002,021,006,1,男,45,bad
50620221023190844157651544,0,1660,22,834,01,004,016,003,1,男,45,good
50620221021142111151540953,64,1300,22,280,01,004,019,003,1,女,60,good
50620221004121710074802279,199,1209,31,230,01,005,001,002,1,女,39,good
50620221002124858065389964,158,1499,09,210,01,003,003,004,1,女,48,bad
50620221005114549078742881,64,1300,22,816,01,002,006,004,1,男,38,good
50620221009163302106628121,118,1092,09,210,01,003,003,004,1,男,51,good
50620221006163449083112334,199,1209,31,230,01,004,003,004,1,男,37,good
50620221007183844095722005,64,1300,22,838,01,002,009,005,1,男,37,good
50620221004162938075248931,64,1300,22,838,01,002,006,006,1,男,59,bad
50620221017120516137158375,128,1112,09,210,01,002,003,006,0,男,29,bad
50620221030085804173253568,166,1460,22,829,01,003,001,003,1,女,47,good
50620221021183107151759318,149,3000,22,817,01,004,021,006,0,男,31,bad
50620221018145828142260710,0,750,22,834,01,003,003,003,1,女,44,good
50620221025172400163246083,139,1346,31,230,01,003,006,006,1,男,26,good
50620221025115338162918291,128,740,17,712,01,004,021,003,1,女,36,good
50620221027142247168287501,239,1420,12,558,01,004,021,005,1,男,41,bad
50620221002165046065702398,70,560,22,817,01,003,006,004,1,女,36,good
50620221002142611065560374,169,1350,18,738,01,003,001,006,1,男,54,good
50620221023101408156813978,0,950,22,818,01,005,003,003,1,女,30,bad
50620221022165120154715852,0,950,22,833,01,003,006,004,1,男,49,good
50620221007121515089640959,88,507,09,210,01,002,005,004,1,男,51,good
50620221031122253175608609,0,1460,22,830,01,002,006,005,1,女,35,good
50620221010144646110984966,228,1299,09,210,01,003,,006,1,男,48,good
50620221019153946145494182,139,760,31,230,01,002,021,006,1,女,40,good
50620221014163157126001990,199,950,27,938,01,003,009,004,1,男,47,good
50620221009150227106503055,199,1180,12,558,01,003,005,006,1,男,38,bad
50620221007133103090922745,72,1404,31,230,01,002,008,006,0,男,38,good
50620221020204349148888390,0,950,22,834,01,001,001,006,1,女,50,good
50620221016162555132620156,128,741,09,210,01,003,,006,1,男,35,good
50620221010113233110362787,198,1930,17,710,01,006,,003,1,男,35,good
50620221023150256157477342,119,2420,22,816,01,004,021,005,1,女,39,good
50620221023101937156816370,0,1200,22,816,01,003,016,005,1,男,28,good
50620221017161135139058832,96,650,22,818,01,003,006,003,1,女,31,good
50620221008134602102198843,0,950,22,833,01,004,009,006,1,女,46,good
50620221001154804063163460,0,950,22,835,01,004,008,004,1,女,36,good
50620221022122918154456239,0,1460,22,280,01,004,006,005,1,女,51,good
50620221029144036172068535,0,1200,22,834,01,005,001,003,0,男,26,good
50620221021123822151445095,119,2420,22,838,01,003,006,005,1,男,54,good
50620221007122324089767688,149,3000,22,817,01,002,013,006,0,男,25,bad
50620221021141651151541221,0,1100,18,744,01,003,015,005,1,男,28,good
50620221003174213070476038,199,1209,31,230,01,004,006,003,1,男,49,good
50620221022145134154553751,64,1300,22,838,01,003,008,003,1,男,61,good
50620221028152457170286247,198,1930,17,710,01,004,006,003,1,女,33,good
50620221024154509160382588,239,1240,27,930,01,003,007,004,1,男,38,good
50620221019130318145362173,111,950,22,812,01,002,021,006,1,男,49,good
50620221013153346122637674,119,2420,22,816,01,004,021,003,1,男,54,good
50620221006164253083112230,369,2107,31,230,01,004,006,003,1,男,36,good
50620221001170149063217249,0,950,22,834,01,001,,006,1,女,49,good
50620221025132409163068385,169,1014,31,230,01,006,006,005,1,男,38,good
50620221026133112165539675,0,1200,22,834,01,003,001,006,1,男,40,good
50620221002110850065241765,0,1200,22,829,01,003,001,005,1,男,35,good
50620221001182646063287950,199,1209,31,230,01,002,021,004,0,女,38,good
50620221003133550070146051,159,1250,12,558,01,003,,006,1,男,39,good
50620221024133509160188031,0,950,22,831,01,003,006,005,1,女,37,good
50620221026135651165551614,0,1460,22,818,01,004,005,004,1,男,61,good
